combo_features,actual,predicted,difference,accuracy_scale,accuracy_emp,std,bestpredictedvalue,bestpredictedrealvalue,bestpredictedtext,worstpredictedvalue,worstpredictedrealvalue,worstpredictedtext
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.37016129  5.97611111  6.0579661  ...,  5.62849206  5.67106918  5.775     ]","[ 0.31063517  1.01913269  0.70878243 ...,  0.41163813  0.11596112
  0.00764286]",96.51083579159653,83.69257948756652,0.2074297665929165,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.04338028],[ 6.21333333],"704    The world comes to a moral crossroads.        
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.36765517  5.84608     5.38496894 ...,  5.0945      5.30850467
  5.90344828]","[ 0.31314129  0.88910158  0.03578527 ...,  0.12235393  0.47852563
  0.12080542]",96.53551306058168,83.80791444413576,0.21447309144131654,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.92376712],[ 4.62832061],"89    An unarmed emotionally disturbed man shot at b...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'lyrics_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.36765517  5.84608     6.0579661  ...,  5.0945      5.80385135
  5.17544554]","[ 0.31314129  0.88910158  0.70878243 ...,  0.12235393  0.01682105
  0.60719731]",96.38351277128713,83.09750573663842,0.218184952683104,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 4.91468085],[ 6.20666667],"788    (Reuters) - The winning numbers have been draw...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'nyt_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.6668254   5.30937107  5.61472527 ...,  5.71178571  5.52251572
  5.52232143]","[ 0.01397106  0.35239265  0.2655416  ...,  0.49493178  0.26451458
  0.26032143]",96.44595616231436,83.389349449024,0.20496819918294704,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.08792453],[ 6.14956522],"383    Play SET! The popular card game of visual perc...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.503       5.6815493   5.61472527 ...,  5.775       5.27153061
  5.72470149]","[ 0.17779646  0.72457088  0.2655416  ...,  0.55814607  0.51549969
  0.05794136]",96.45996715439357,83.45483307948248,0.2093718543374193,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.96392857],[ 4.7542623],"722    KINSHASA/OSLO ���� A Norwegian man imprisoned ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.49414013  5.42460177  5.61048951 ...,  5.0945      5.30850467
  5.48034483]","[ 0.18665633  0.46762335  0.26130584 ...,  0.12235393  0.47852563
  0.30229803]",96.54265505539604,83.84129421813859,0.21145416229675995,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.68324503],[ 4.64542373],"847    ISIOLO Kenya ���� Four members of Kenya's poli...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'num_sentence', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.503       5.72470149  6.0579661  ...,  5.5816129   5.61108225
  5.72470149]","[ 0.17779646  0.76772308  0.70878243 ...,  0.36475897  0.17594805
  0.05794136]",96.47767181451732,83.5375799266995,0.2159443263097662,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 6.0424359],[ 4.62832061],"89    An unarmed emotionally disturbed man shot at b...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'nyt_rank', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.16870813  5.42884058  5.61472527 ...,  5.76128713  5.27153061
  5.42135484]","[ 0.51208833  0.47186216  0.2655416  ...,  0.5444332   0.51549969
  0.36128802]",96.46470116518564,83.47695858005679,0.20797015094205537,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.98392157],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'nyt_rank', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.71384615  5.32534351  5.69535088 ...,  5.62849206  5.77196078
  5.77151832]","[ 0.03304969  0.36836509  0.3461672  ...,  0.41163813  0.01506952
  0.01112453]",96.68250127024753,84.4948980316716,0.20365623152703333,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.775],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'nyt_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.6668254   5.30850467  5.61472527 ...,  5.71178571  5.57422764
  5.52232143]","[ 0.01397106  0.35152626  0.2655416  ...,  0.49493178  0.21280266
  0.26032143]",96.43644633460396,83.34490305722028,0.20242872614998347,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.80011429],[ 4.64542373],"847    ISIOLO Kenya ���� Four members of Kenya's poli...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38859223  5.64586207  5.87215909 ...,  5.62849206  5.81823529
  5.77151832]","[ 0.29220423  0.68888365  0.52297542 ...,  0.41163813  0.03120499
  0.01112453]",96.75586774711634,84.8377933264628,0.1977035416912611,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.91771429],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.503       5.6815493   5.61472527 ...,  5.775       5.27153061
  5.72470149]","[ 0.17779646  0.72457088  0.2655416  ...,  0.55814607  0.51549969
  0.05794136]",96.43700028875,83.3474920907723,0.20812478500371526,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.96392857],[ 4.7542623],"722    KINSHASA/OSLO ���� A Norwegian man imprisoned ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lexical_density', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.49414013  5.42460177  5.16870813 ...,  5.0945      5.30850467
  5.48034483]","[ 0.18665633  0.46762335  0.18047554 ...,  0.12235393  0.47852563
  0.30229803]",96.55336393545792,83.89134466000823,0.2131314033957184,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.94754098],[ 4.90717557],"738    The streetlights were bright at the Kingsborou...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'nyt_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38496894  5.48533333  5.74071429 ...,  5.0945      5.74617647  5.775     ]","[ 0.29582752  0.52835492  0.39153061 ...,  0.12235393  0.04085383
  0.00764286]",96.55571759804455,83.90234504957208,0.20175994045616955,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.20102564],[ 6.20666667],"788    (Reuters) - The winning numbers have been draw...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.37016129  5.97611111  6.0579661  ...,  5.62849206  5.38538095  5.775     ]","[ 0.31063517  1.01913269  0.70878243 ...,  0.41163813  0.40164935
  0.00764286]",96.49553637762376,83.62107411769975,0.2080368185481316,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.04338028],[ 6.21333333],"704    The world comes to a moral crossroads.        
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.36765517  5.84608     5.61048951 ...,  5.0945      5.30850467
  5.90344828]","[ 0.31314129  0.88910158  0.26130584 ...,  0.12235393  0.47852563
  0.12080542]",96.54211931477722,83.83879030974256,0.21650762834909418,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.84608],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'num_sentence', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38496894  5.84608     6.0579661  ...,  5.0945      5.30850467
  5.17544554]","[ 0.29582752  0.88910158  0.70878243 ...,  0.12235393  0.47852563
  0.60719731]",96.35368240126238,82.95808656374207,0.217730247471719,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.94754098],[ 4.7542623],"722    KINSHASA/OSLO ���� A Norwegian man imprisoned ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'nyt_rank', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.16870813  5.6815493   5.82844444 ...,  5.62849206  5.38538095  5.775     ]","[ 0.51208833  0.72457088  0.47926077 ...,  0.41163813  0.40164935
  0.00764286]",96.5898057748391,84.06166407277888,0.20842464974961808,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.7525],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'nyt_rank', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38496894  5.28734568  5.74071429 ...,  5.0945      5.52564103
  5.51263158]","[ 0.29582752  0.33036726  0.39153061 ...,  0.12235393  0.26138928
  0.27001128]",96.67934475117575,84.48014530557889,0.20976121746716564,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.8237931],[ 4.56891566],"167     Joseph P. Franklin  a white supremacist who k...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'nyt_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38496894  5.48533333  5.74071429 ...,  5.0945      5.74617647  5.775     ]","[ 0.29582752  0.52835492  0.39153061 ...,  0.12235393  0.04085383
  0.00764286]",96.52468751731435,83.75731874963944,0.20245753638460157,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.20102564],[ 6.20666667],"788    (Reuters) - The winning numbers have been draw...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.71384615  5.45075862  5.87215909 ...,  5.62849206  5.89242424
  5.76192547]","[ 0.03304969  0.4937802   0.52297542 ...,  0.41163813  0.10539394
  0.02071739]",96.77120370179455,84.90946947781589,0.20204788305674856,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.94754098],[ 4.64542373],"847    ISIOLO Kenya ���� Four members of Kenya's poli...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.37016129  5.97611111  6.0579661  ...,  5.62849206  5.67106918  5.775     ]","[ 0.31063517  1.01913269  0.70878243 ...,  0.41163813  0.11596112
  0.00764286]",96.51460668491337,83.71020363459778,0.20712017434729568,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.04338028],[ 6.21333333],"704    The world comes to a moral crossroads.        
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'lyrics_rank', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.36765517  5.84608     5.38496894 ...,  5.0945      5.30850467
  5.90344828]","[ 0.31314129  0.88910158  0.03578527 ...,  0.12235393  0.47852563
  0.12080542]",96.54051695888614,83.83130132677536,0.21429058875491325,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.92376712],[ 4.62832061],"89    An unarmed emotionally disturbed man shot at b...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'nyt_rank', 'post_length']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.16870813  5.42884058  5.61472527 ...,  5.76128713  5.27153061
  5.42135484]","[ 0.51208833  0.47186216  0.2655416  ...,  0.5444332   0.51549969
  0.36128802]",96.4862286689109,83.5775723760441,0.20744426428677748,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.98392157],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'nyt_rank', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.71384615  5.32534351  5.74071429 ...,  5.62849206  5.77196078
  5.77151832]","[ 0.03304969  0.36836509  0.39153061 ...,  0.41163813  0.01506952
  0.01112453]",96.72797579190595,84.70743378607935,0.20408985304685823,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.775],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'nyt_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.6668254   5.30937107  5.61472527 ...,  5.71178571  5.52251572
  5.52232143]","[ 0.01397106  0.35239265  0.2655416  ...,  0.49493178  0.26451458
  0.26032143]",96.43142941394802,83.32145531159199,0.2051330440918838,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.08792453],[ 6.14956522],"383    Play SET! The popular card game of visual perc...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'post_length', 'twitter_rank']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.38859223  5.64586207  5.87215909 ...,  5.62849206  5.81823529
  5.77151832]","[ 0.29220423  0.68888365  0.52297542 ...,  0.41163813  0.03120499
  0.01112453]",96.73653655497525,84.74744450352918,0.19787676374245633,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.91771429],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'post_length', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.503       5.6815493   5.61472527 ...,  5.775       5.27153061
  5.72470149]","[ 0.17779646  0.72457088  0.2655416  ...,  0.55814607  0.51549969
  0.05794136]",96.47954508777228,83.54633510498249,0.20721060688017373,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.96392857],[ 4.7542623],"722    KINSHASA/OSLO ���� A Norwegian man imprisoned ...
Name: text, dtype: object"
"['avg_word_length', 'FK_GradeLevel', 'google_rank', 'num_sentence', 'twitter_rank', 'words_per_sentence']","[ 5.68079646  4.95697842  5.34918367 ...,  5.21685393  5.7870303
  5.78264286]","[ 5.49414013  5.42460177  5.61048951 ...,  5.0945      5.30850467
  5.48034483]","[ 0.18665633  0.46762335  0.26130584 ...,  0.12235393  0.47852563
  0.30229803]",96.55247406289604,83.8871856336047,0.21244386019775363,[ 5.24592593],[ 5.24592593],"815    WASHINGTON ���� Secretary of State John Kerry ...
Name: text, dtype: object",[ 5.775],[ 4.50163934],"293    BAGHDAD ���� A suicide bomber killed 11 people...
Name: text, dtype: object"
